metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4772486772486772,0.05038970772829261
precision,0.42184852461390954,0.046362301880667096
recall,0.4081532356532357,0.04427312852589204
f1,0.39675462216787766,0.04569544416318449
