metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4219298245614035,0.01217055870658914
precision,0.34699995180282894,0.03422366895491201
recall,0.3757984607984608,0.04344925112520665
f1,0.3432061550498623,0.034846160796070065
