metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5393939393939394,0.007864026893759729
precision,0.5512023402666084,0.02017208871158943
recall,0.5319819223985891,0.01766466310265994
f1,0.5292958914213317,0.014463290354198409
