metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6835978835978836,0.029076469130230848
precision,0.5817055518844707,0.030955329677537752
recall,0.6086334961334962,0.04295123179690537
f1,0.5710178367990449,0.035174803678622135
