fold,acc,precision,recall,f1
1,0.4973544973544973,0.4555738304093568,0.43762626262626264,0.41911441716644954
2,0.4497354497354497,0.3653248375812094,0.35128367003367006,0.35212078760947124
3,0.455026455026455,0.4688996129852907,0.4261483886483886,0.42022627173656923
4,0.5661375661375662,0.5276621939098219,0.46835317460317466,0.4800920592251237
5,0.5555555555555556,0.47899179767600825,0.4683712121212122,0.46168735158297003
