metric,mean,std
fold,3.0,1.5811388300841898
acc,0.3774891774891775,0.032017077207100605
precision,0.30510603694307903,0.024921114827407945
recall,0.3177269027269027,0.027367769525455117
f1,0.29723383422852884,0.018855596584085352
