metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5264069264069264,0.02021232472714937
precision,0.5398948300869874,0.03513349768334049
recall,0.5242614638447971,0.0323354685710137
f1,0.5231781450055843,0.035220168278889276
