metric,mean,std
fold,3.0,1.5811388300841898
acc,0.601010101010101,0.054862527733334436
precision,0.4212734814213637,0.05902933569401644
recall,0.3958152958152958,0.03883104172711993
f1,0.4028564202926475,0.045295172570233085
