metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4885416666666667,0.040578231626630136
precision,0.40486200650871407,0.0383510681592452
recall,0.4502311577311577,0.03726826364304676
f1,0.41321764295273644,0.036584717261251794
