metric,mean,std
fold,3.0,1.5811388300841898
acc,0.42982456140350883,0.019858300741529437
precision,0.4283110815794536,0.0341024067344269
recall,0.44619288119288125,0.02823200173377031
f1,0.4264316168271625,0.027559446309462807
