metric,mean,std
fold,3.0,1.5811388300841898
acc,0.7303030303030305,0.021006701356651933
precision,0.6260607367954407,0.03562311932493911
recall,0.5698412698412698,0.01602608354838282
f1,0.5827131010523819,0.023278095979828335
