fold,acc,precision,recall,f1
1,0.7171717171717171,0.5533985952104419,0.5766594516594515,0.553221793161175
2,0.7373737373737373,0.6235534284109069,0.5947871572871571,0.592501125365421
3,0.7323232323232324,0.5971897546897547,0.5643037518037518,0.573089037401672
4,0.7121212121212122,0.5536704647553704,0.5391414141414141,0.5392218813718106
5,0.7323232323232324,0.6136840073272711,0.5760281385281385,0.5769446625893402
