fold,acc,precision,recall,f1
1,0.455026455026455,0.3407126127714363,0.37715710215710213,0.34111049803835275
2,0.4444444444444444,0.3081971816330247,0.334579772079772,0.30665514261019877
3,0.4444444444444444,0.3765928515928516,0.37102157102157096,0.3543206906569751
4,0.4444444444444444,0.35183156533270954,0.3587098087098087,0.34789835214233744
5,0.48148148148148145,0.37785762197526906,0.3976546601546601,0.37249320621075693
