fold,acc,precision,recall,f1
1,0.4708994708994709,0.3752801016719962,0.3406033781033781,0.346155560765929
2,0.42328042328042326,0.3910141473070535,0.36749084249084246,0.3696909842626789
3,0.47619047619047616,0.4293143271544828,0.4050722425722426,0.4024573683154134
4,0.4444444444444444,0.43233016983016986,0.3819139194139194,0.380185612233338
5,0.4497354497354497,0.3727198139022383,0.3296143671143671,0.33758048463930823
