fold,acc,precision,recall,f1
1,0.5185185185185185,0.4625958917625584,0.4134920634920635,0.4209039714887668
2,0.4656084656084656,0.42384256323884806,0.4415749759499759,0.4119549043607651
3,0.5238095238095238,0.49832714588149374,0.4545529701779701,0.45627036215661126
4,0.5132275132275133,0.48602199771554605,0.4197210197210197,0.43628033759612705
5,0.5238095238095238,0.4360482267619692,0.44520502645502646,0.4310549795032554
