fold,acc,precision,recall,f1
1,0.44155844155844154,0.3908190027940873,0.3868030118030118,0.36398863863431663
2,0.47186147186147187,0.3828676363324398,0.4104802604802605,0.3802179355315834
3,0.38095238095238093,0.35163082531503587,0.327930402930403,0.3205167060128492
4,0.4805194805194805,0.40352136186782883,0.4266992266992267,0.39656212651875467
5,0.41125541125541126,0.30919562405186757,0.32753357753357754,0.3144134709825852
