metric,mean,std
fold,3.0,1.5811388300841898
acc,0.703111111111111,0.017610322449919037
precision,0.6400571637670496,0.023880227971061267
recall,0.7060439560439561,0.03241947939787498
f1,0.6629191662253332,0.02778625870963251
