moa,precision,recall,f1
HDAC,0.8466412770439996,0.7822222222222223,0.8130859517387183
HMGCR,0.9,0.9666666666666668,0.9266666666666665
PARP,0.5861352428624398,0.6916666666666667,0.6325342761461361
SERINE/THREONINE PROTEIN KINASE,0.5458519332473127,0.634920634920635,0.58688527221862
TOPOISOMERASE,0.5704761904761904,0.6833333333333332,0.6216524216524216
TUBULIN,0.975,0.7777777777777777,0.8597058823529412
TYROSINE KINASE,0.6302585774781783,0.5121212121212121,0.5642735790565612
