moa,precision,recall,f1
HDAC,0.6886666666666666,0.7333333333333333,0.7079575342851511
HMGCR,0.10857142857142858,0.1,0.1034965034965035
PARP,0.4755775068168956,0.6749999999999999,0.5562885218912383
SERINE/THREONINE PROTEIN KINASE,0.5404565881085641,0.5777777777777777,0.5576991061788026
TOPOISOMERASE,0.6291208791208791,0.5166666666666667,0.5526015037593984
TUBULIN,0.228034188034188,0.4222222222222222,0.2935016835016835
TYROSINE KINASE,0.5296918767507003,0.36060606060606065,0.42710578961627793
