fold,acc,precision,recall,f1
1,0.49777777777777776,0.40008480546576947,0.48127705627705625,0.4175107363519571
2,0.5022222222222222,0.4025506306418671,0.48210678210678204,0.42621891640862236
3,0.4888888888888889,0.451287630320405,0.5335961657390229,0.44428393231403207
4,0.49777777777777776,0.38548241518829757,0.45803442589156873,0.4033351086216843
5,0.4711111111111111,0.4335948432361113,0.48175118532261385,0.4174660206199315
