metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5350649350649351,0.029456321794292653
precision,0.5111815467623485,0.025366346203058953
recall,0.5095197395197395,0.028674646032415634
f1,0.5012394090265981,0.02660627052711858
