fold,acc,precision,recall,f1
1,0.5066666666666667,0.5378053965488635,0.4455370026798598,0.4417631015519943
2,0.4622222222222222,0.4052012326984388,0.48068954854669144,0.39348064074738576
3,0.4888888888888889,0.5083201803790038,0.5050711193568337,0.46595781122454116
4,0.5288888888888889,0.49340370631011027,0.5205266955266955,0.4816920525559928
5,0.5555555555555556,0.5082842776593962,0.5411513090084519,0.5152818547535934
