moa,precision,recall,f1
HDAC,0.7165341569000107,0.5644444444444444,0.6131200439349919
HMGCR,0.48666666666666664,0.2,0.2606782106782107
PARP,0.5469955031821158,0.6916666666666667,0.609458593506969
SERINE/THREONINE PROTEIN KINASE,0.550575748082327,0.5047619047619047,0.5255971153448327
TOPOISOMERASE,0.3236670085017699,0.6,0.39210086380593295
TUBULIN,0.2983277591973244,0.5111111111111111,0.3586960336960337
TYROSINE KINASE,0.5114538685039233,0.41818181818181815,0.4577947841999398
