metric,mean,std
fold,3.0,1.5811388300841898
acc,0.7555555555555555,0.011331154474650619
precision,0.7202945992235257,0.013150734540949074
recall,0.7608424908424909,0.03413269275854367
f1,0.7295376622261058,0.02175044914940315
