metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5585858585858585,0.02686754763286946
precision,0.3862396290211044,0.048395560235681916
recall,0.37613636363636366,0.050999331896019996
f1,0.37614801841773354,0.04585499816592501
