moa,precision,recall,f1
HDAC,0.6575942684766215,0.6755555555555556,0.6637104016864477
HMGCR,0.35,0.1,0.14714285714285716
MTOR,0.6920454545454545,0.6666666666666666,0.6706211180124224
PARP,0.32117704517704515,0.2833333333333333,0.2981684981684981
TOPOISOMERASE,0.6468929110105581,0.7166666666666667,0.6725788923719959
TUBULIN,0.6884920634920635,0.5555555555555556,0.6120915032679739
TYROSINE KINASE,0.7536301212779208,0.7880341880341881,0.770173901571018
