fold,acc,precision,recall,f1
1,0.5526315789473685,0.5926915284300683,0.5846921596921597,0.5710386081546294
2,0.5833333333333334,0.592408714705784,0.61002886002886,0.5887803207212999
3,0.5701754385964912,0.6228734772578879,0.6181577681577682,0.6074514229168677
4,0.5614035087719298,0.5822606057513178,0.5741702741702741,0.563981541049455
5,0.5833333333333334,0.6295893487450072,0.6252284752284752,0.6117376842108221
