metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4624338624338624,0.01656346649999844
precision,0.370298274748509,0.02530238978573201
recall,0.3742159692159693,0.0204065733589128
f1,0.3627356428718493,0.017010498745839
