metric,mean,std
fold,3.0,1.5811388300841898
acc,0.7282051282051283,0.01884222879063981
precision,0.618619264569631,0.048000748924050395
recall,0.6262783183448818,0.04903508550673856
f1,0.6097092000942534,0.046302037159691466
