metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5661375661375662,0.03994621394323145
precision,0.49208828736464394,0.03378349849924043
recall,0.4906980519480519,0.03531071445380076
f1,0.47694594196197465,0.03478116068241851
