fold,acc,precision,recall,f1
1,0.4791666666666667,0.450903170903171,0.40587190587190586,0.42316945370392
2,0.4583333333333333,0.4186420145313933,0.4002899877899878,0.40136002189098446
3,0.4479166666666667,0.39578429498355894,0.4031968031968031,0.38672731954525585
4,0.4947916666666667,0.44831326809457367,0.4324814074814075,0.4343032305012197
5,0.4739583333333333,0.40524573465749936,0.3984057609057609,0.3990623827008266
