fold,acc,precision,recall,f1
1,0.39826839826839827,0.33515132789980656,0.34118844118844116,0.3030730974551804
2,0.38961038961038963,0.31317541015816874,0.32609890109890105,0.3096055198359175
3,0.38095238095238093,0.3233380646145981,0.31364468864468864,0.302504663489744
4,0.3852813852813853,0.2881255496640112,0.34744607244607245,0.294601727156205
5,0.3593073593073593,0.2760223042814136,0.2984635734635735,0.2626003932421504
