metric,mean,std
fold,3.0,1.5811388300841898
acc,0.38421052631578945,0.019268318102183168
precision,0.3830820212178705,0.05795958438012742
recall,0.3657738095238095,0.02788964955323766
f1,0.3558857524057248,0.03262488914417177
