moa,precision,recall,f1
HDAC,0.5586026370846106,0.6666666666666666,0.6032698038705362
HMGCR,0.26017316017316017,0.29999999999999993,0.26859728506787334
MTOR,0.22722222222222221,0.2,0.20999518999519
PARP,0.5353121449895644,0.7416666666666666,0.6212410310425841
TOPOISOMERASE,0.40175706646294873,0.5166666666666666,0.4370644455837153
TUBULIN,0.2744246929541047,0.5777777777777777,0.3583066320340639
TYROSINE KINASE,0.7869101952930336,0.5743589743589743,0.6623722047575258
