metric,mean,std
fold,3.0,1.5811388300841898
acc,0.45641025641025645,0.03420939503622138
precision,0.40579439933468064,0.051944400981877796
recall,0.38188492063492063,0.04196068027014489
f1,0.3754293750481864,0.04396173028120349
