metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6062222222222221,0.01709811916593007
precision,0.446848943008092,0.02342663497516124
recall,0.5347619047619048,0.057911459291270145
f1,0.46934619362948704,0.031198903317303982
