metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4087719298245614,0.03527908342489509
precision,0.4148872490657487,0.03883371857209777
recall,0.43067099567099565,0.03474262033349948
f1,0.40665090201739906,0.03525659321231733
