metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5031111111111111,0.02541507280977032
precision,0.48466055373878925,0.05432291964006171
recall,0.48240775097917954,0.03760532637009969
f1,0.4739995527753746,0.042347439673389504
