fold,acc,precision,recall,f1
1,0.5897435897435898,0.48097024406986355,0.5021131259521352,0.4863263535122377
2,0.6051282051282051,0.4871729376220283,0.5168896505970809,0.4901012036468388
3,0.6153846153846154,0.48102976076234355,0.5184652808491818,0.49274022852813554
4,0.5487179487179488,0.36592560796198775,0.4140129736104968,0.37852499155690644
5,0.6512820512820513,0.5441590429275158,0.5394736842105263,0.5334537957698767
