metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4854166666666666,0.01491439694091286
precision,0.3794669044703741,0.03865386613489552
recall,0.4038367188367188,0.023413122812092794
f1,0.38424221282773535,0.030335975773426962
