metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6030769230769231,0.03618928977308176
precision,0.42450751059453173,0.025274191048727104
recall,0.41410265860730255,0.024733199958908964
f1,0.41616248082481555,0.02419156524970622
