metric,mean,std
fold,3.0,1.5811388300841898
acc,0.42328042328042326,0.023364446736317053
precision,0.3311352729581886,0.03682340504977478
recall,0.3510673585673585,0.03390790795081396
f1,0.32666538307889137,0.03614528054665714
