metric,mean,std
fold,3.0,1.5811388300841898
acc,0.47830687830687835,0.02789719857452715
precision,0.3950193617272762,0.02031171877636556
recall,0.39209806397306396,0.02665736437522925
f1,0.38246765537622934,0.02619487850078705
