metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6168888888888888,0.015838693049960398
precision,0.6963301260709749,0.030072057410006327
recall,0.6798392084106369,0.023766938321543675
f1,0.6804857927138925,0.026353932247218586
