fold,acc,precision,recall,f1
1,0.6222222222222222,0.714846358123669,0.691259534116677,0.6983490447179646
2,0.6311111111111111,0.7200562580501789,0.7106060606060606,0.7048615094594318
3,0.5911111111111111,0.6819619760339527,0.6805400948258091,0.6781797232282699
4,0.6133333333333333,0.7149245785270629,0.6698464234178519,0.683565074381401
5,0.6266666666666667,0.649861459620011,0.6469439290867862,0.6374736117823956
