metric,mean,std
fold,3.0,1.5811388300841898
acc,0.5805128205128205,0.04549385664865
precision,0.5208083987785568,0.05672136749848477
recall,0.510922619047619,0.055016120116412486
f1,0.5048274694761471,0.054230498600628986
