metric,mean,std
fold,3.0,1.5811388300841898
acc,0.8333333333333334,0.021723043603642994
precision,0.6481390086560088,0.025553753942951996
recall,0.7112193362193362,0.02107352265378958
f1,0.6618916412604559,0.027423738851473697
