fold,acc,precision,recall,f1
1,0.4603174603174603,0.4149040653828616,0.38898046398046393,0.38491726509879837
2,0.47619047619047616,0.4138646538646539,0.3782763532763533,0.38164795832863063
3,0.4708994708994709,0.40399276122781713,0.3695614570614571,0.3714114758649172
4,0.3968253968253968,0.37807692122073394,0.31226088726088724,0.32677091216711474
5,0.48677248677248675,0.39929237429237424,0.3857295482295482,0.376202644950376
