metric,mean,std
fold,3.0,1.5811388300841898
acc,0.3818181818181818,0.018720128407307055
precision,0.31232061358282853,0.024116860500372997
recall,0.3459157509157509,0.030143115680512342
f1,0.3231798007952543,0.027480262919902593
