fold,acc,precision,recall,f1
1,0.39826839826839827,0.33926902807337583,0.37409442409442406,0.3538684728229661
2,0.38095238095238093,0.31173892374192447,0.371988196988197,0.3326636670579485
3,0.3939393939393939,0.33353921940128833,0.35053927553927555,0.3377876984337489
4,0.3852813852813853,0.2914881311297885,0.3307285307285307,0.307517377524988
5,0.35064935064935066,0.2855677655677656,0.30222832722832726,0.2840617881366203
