metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6369230769230769,0.03861507814772654
precision,0.45062519185879085,0.02797541494474429
recall,0.44521659541009384,0.05449965720101975
f1,0.44008045403373364,0.042849374365412154
