metric,mean,std
fold,3.0,1.5811388300841898
acc,0.4708333333333333,0.01015291077584267
precision,0.38039133790165847,0.02924793765195848
recall,0.3883424908424909,0.027885028904876586
f1,0.37445523910324574,0.024658293324107138
