fold,acc,precision,recall,f1
1,0.6222222222222222,0.5326869634099376,0.5558913308913308,0.520277016105124
2,0.6,0.4920715313415815,0.5647435897435897,0.5132419967520214
3,0.6044444444444445,0.46507064364207223,0.5242673992673994,0.48430859523296504
4,0.6088888888888889,0.4567780446503851,0.5301282051282051,0.4846932887719198
5,0.5866666666666667,0.5808668788295275,0.5357142857142857,0.5000951122610109
