metric,mean,std
fold,3.0,1.5811388300841898
acc,0.3948051948051948,0.01313052024943992
precision,0.3586974826109684,0.03421244524226738
recall,0.3683531746031746,0.024535126767548803
f1,0.35528968666056304,0.02880456270352041
