fold,acc,precision,recall,f1
1,0.6512820512820513,0.5001386938506613,0.5261990761216767,0.5070238535648688
2,0.6153846153846154,0.43378684807256235,0.44451201533244883,0.43080832546965936
3,0.5435897435897435,0.38276803841319973,0.36538036267138435,0.3727451650516666
4,0.6,0.39185858090523407,0.385860484544695,0.3843119637792224
5,0.6307692307692307,0.4104807727476307,0.421921838911003,0.41243852863484226
