fold,acc,precision,recall,f1
1,0.4497354497354497,0.34738180371664534,0.33918905168905167,0.3289842239843859
2,0.4603174603174603,0.32809666019215084,0.3254120879120879,0.3178448347170328
3,0.43386243386243384,0.36201851554018727,0.36854395604395596,0.3565401776796079
4,0.4497354497354497,0.3561355851833916,0.3356379731379731,0.3276297249836019
5,0.43386243386243384,0.35905186539368733,0.34096967846967846,0.34284656874814334
