metric,mean,std
fold,3.0,1.5811388300841898
acc,0.48571428571428565,0.04840619264119653
precision,0.42207930145166606,0.053701797511271486
recall,0.4088359788359789,0.06040839222654264
f1,0.3964845953398266,0.0570662495455284
