metric,mean,std
fold,3.0,1.5811388300841898
acc,0.6213333333333333,0.016747949939037127
precision,0.7172342390957303,0.017694334399092442
recall,0.6954287775716347,0.04158726465468207
f1,0.7002196253122331,0.032078126112883514
